   Element Label       S.S11           S.S22           S.S33           S.S12
                       @Loc 2          @Loc 2          @Loc 2          @Loc 2
-------------------------------------------------------------------------------------------------------------------------------------------------
             1         3.35195         32.6288              0.         1.82924
             2         439.101         2.65194              0.     666.742E-03
